Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2011-12-31 04:00:00.000 +0100,Mostly Cloudy,rain,0.483333333,-2.922222222,0.92,10.8192,278,3.8157,0,1014.73,Partly cloudy until night.
2011-11-19 18:00:00.000 +0100,Overcast,rain,2.688888889,2.688888889,0.77,1.5939,320,3.9767,0,1027.59,Foggy starting overnight continuing until afternoon.
2015-02-02 17:00:00.000 +0100,Partly Cloudy,rain,2.222222222,-0.477777778,0.79,9.338,242,10.2074,0,1000.31,Foggy in the morning.
2016-07-02 15:00:00.000 +0200,Mostly Cloudy,rain,32.7,32.30555556,0.35,7.0035,153,15.8263,0,1012.82,Partly cloudy starting in the morning.
2012-12-06 23:00:00.000 +0100,Overcast,snow,-1.738888889,-4.272222222,1,6.6493,271,4.1699,0,1015.72,Foggy until morning.
2008-12-02 21:00:00.000 +0100,Overcast,rain,7.705555556,5.822222222,0.89,10.4489,97,3.3649,0,1012.16,Mostly cloudy starting overnight.
2006-03-02 17:00:00.000 +0100,Foggy,snow,-0.944444444,-5.644444444,0.98,15.4399,10,1.4329,0,1005.16,Foggy starting in the afternoon continuing until evening.
2013-11-07 18:00:00.000 +0100,Partly Cloudy,rain,12.08333333,12.08333333,0.8,13.685,160,16.1,0,1017.15,Partly cloudy throughout the day.
2008-04-08 00:00:00.000 +0200,Partly Cloudy,rain,5.438888889,0.772222222,0.66,28.5131,330,14.9086,0,1009.01,Mostly cloudy throughout the day.
2015-12-10 11:00:00.000 +0100,Overcast,rain,5.072222222,3.244444444,0.86,7.9534,10,9.9015,0,1036.75,Foggy until morning.
2009-02-23 16:00:00.000 +0100,Overcast,rain,0.088888889,-3.711111111,0.74,12.1394,192,8.3559,0,1015.2,Mostly cloudy throughout the day.
2008-09-27 13:00:00.000 +0200,Mostly Cloudy,rain,12.9,12.9,0.72,14.1197,22,11.27,0,1027.46,Mostly cloudy throughout the day.
2008-04-19 11:00:00.000 +0200,Overcast,rain,12.82222222,12.82222222,0.78,17.1787,156,10.8353,0,1002.57,Partly cloudy until evening.
2008-01-06 23:00:00.000 +0100,Overcast,snow,-0.044444444,-0.044444444,0.92,3.3327,221,5.8443,0,1021.37,Overcast throughout the day and breezy starting overnight continuing until morning.
2009-08-29 10:00:00.000 +0200,Partly Cloudy,rain,28.88888889,28.76666667,0.43,12.88,150,9.982,0,1012.5,Partly cloudy starting in the morning and breezy starting in the afternoon continuing until evening.
2010-12-12 18:00:00.000 +0100,Partly Cloudy,rain,0.116666667,-3.661111111,0.92,12.1072,203,10.0464,0,1005.16,Mostly cloudy throughout the day.
2009-04-04 23:00:00.000 +0200,Partly Cloudy,rain,11.2,11.2,0.66,3.6708,345,14.329,0,1018.74,Partly cloudy starting in the morning continuing until night.
2015-05-24 19:00:00.000 +0200,Mostly Cloudy,rain,21.09444444,21.09444444,0.63,12.4936,350,9.982,0,1010.11,Foggy in the morning.
2015-10-04 21:00:00.000 +0200,Mostly Cloudy,rain,15.00555556,15.00555556,0.83,7.7441,170,16.1,0,1018.29,Partly cloudy starting in the morning.
2008-12-16 18:00:00.000 +0100,Overcast,rain,7.155555556,4.377777778,0.74,15.3433,138,9.982,0,1020.13,Mostly cloudy throughout the day.
2013-07-31 20:00:00.000 +0200,Partly Cloudy,rain,24.3,24.3,0.51,8.3559,311,10.3523,0,1015.32,Partly cloudy starting overnight continuing until evening.
2015-06-16 04:00:00.000 +0200,Mostly Cloudy,rain,18.23333333,18.23333333,0.82,17.2753,310,15.7297,0,1011.73,Mostly cloudy throughout the day.
2011-04-12 20:00:00.000 +0200,Breezy and Mostly Cloudy,rain,15.03888889,15.03888889,0.67,33.2304,299,10.4006,0,1008.4,Mostly cloudy until night and breezy starting in the evening.
2014-08-08 23:00:00.000 +0200,Partly Cloudy,rain,19.45,19.45,0.9,5.7799,139,15.1823,0,1014.8,Partly cloudy throughout the day.
2015-12-03 07:00:00.000 +0100,Mostly Cloudy,rain,3.822222222,3.822222222,0.99,0.6279,275,4.0894,0,1031.17,Foggy starting overnight continuing until morning.
2012-07-01 21:00:00.000 +0200,Clear,rain,28.84444444,28.75,0.43,9.499,91,9.982,0,1013.97,Partly cloudy starting in the afternoon continuing until evening.
2008-01-11 23:00:00.000 +0100,Partly Cloudy,rain,1.688888889,-2.644444444,0.79,16.9855,150,9.8049,0,1021.52,Foggy starting overnight continuing until morning.
2010-04-02 05:00:00.000 +0200,Partly Cloudy,rain,5.711111111,4.916666667,0.88,4.9588,69,14.168,0,1016.25,Mostly cloudy starting overnight.
2010-05-04 05:00:00.000 +0200,Partly Cloudy,rain,13.64444444,13.64444444,0.88,6.0053,341,14.168,0,1011.78,Mostly cloudy until evening.
2016-08-10 09:00:00.000 +0200,Partly Cloudy,rain,23.71111111,23.71111111,0.69,2.2218,338,15.8263,0,1012.67,Partly cloudy throughout the day.
2010-08-09 16:00:00.000 +0200,Partly Cloudy,rain,25.84444444,25.84444444,0.59,12.6063,302,11.27,0,1016.34,Partly cloudy starting in the morning continuing until night.
2016-10-09 12:00:00.000 +0200,Partly Cloudy,rain,12.82222222,12.82222222,0.51,7.6153,243,9.982,0,1022.62,Partly cloudy until night.
2008-01-10 13:00:00.000 +0100,Mostly Cloudy,rain,0.055555556,-1.611111111,0.98,5.2164,233,3.6064,0,1027.9,Foggy until night.
2008-10-06 10:00:00.000 +0200,Clear,rain,12.77777778,12.77777778,0.72,14.49,280,9.982,0,0,Partly cloudy starting in the evening.
2010-03-23 08:00:00.000 +0100,Overcast,rain,9.95,9.683333333,0.78,5.0876,52,8.1949,0,1022.68,Overcast throughout the day.
2006-09-24 23:00:00.000 +0200,Partly Cloudy,rain,13.42222222,13.42222222,0.84,2.9302,134,14.9569,0,1017.82,Partly cloudy until morning.
2009-11-01 12:00:00.000 +0100,Clear,rain,6.111111111,6.111111111,0.6,4.83,30,9.982,0,1026.7,Foggy starting overnight continuing until morning.
2009-03-19 18:00:00.000 +0100,Partly Cloudy,rain,2.222222222,-2.094444444,0.69,17.71,300,11.27,0,1018.1,Partly cloudy starting in the morning.
2007-06-10 17:00:00.000 +0200,Partly Cloudy,rain,28.82777778,27.86666667,0.32,4.1538,207,10.4006,0,1012.55,Partly cloudy until night.
2007-12-07 11:00:00.000 +0100,Partly Cloudy,rain,6.116666667,2.422222222,0.65,20.608,179,7.2128,0,1013.92,Foggy starting overnight continuing until morning.
2008-12-23 12:00:00.000 +0100,Windy and Partly Cloudy,rain,7.8,2.738888889,0.62,45.4986,329,11.27,0,1022.57,Partly cloudy starting overnight continuing until evening and breezy starting in the morning continuing until afternoon.
2012-08-27 03:00:00.000 +0200,Overcast,rain,16.11666667,16.11666667,0.93,6.7942,280,14.9086,0,1013.95,Mostly cloudy until evening.
2006-01-02 12:00:00.000 +0100,Overcast,rain,6.994444444,4.494444444,0.8,13.1859,156,11.27,0,1008.37,Overcast throughout the day.
2009-08-09 01:00:00.000 +0200,Clear,rain,16.66666667,16.66666667,0.75,11.27,0,16.1,0,1017.6,Partly cloudy starting in the morning.
2015-06-02 18:00:00.000 +0200,Partly Cloudy,rain,28.83888889,28.12777778,0.36,3.4615,125,16.1,0,1018.48,Partly cloudy throughout the day.
2009-11-20 02:00:00.000 +0100,Foggy,rain,5,3.594444444,0.96,6.44,180,0.161,0,1029.4,Foggy throughout the day.
2016-03-16 07:00:00.000 +0100,Partly Cloudy,rain,3.533333333,0.705555556,0.9,10.9963,70,5.3452,0,1026.41,Mostly cloudy throughout the day.
2014-12-07 03:00:00.000 +0100,Foggy,rain,6.111111111,6.111111111,0.96,3.3971,303,0.966,0,1017.04,Foggy until morning.
2006-04-30 18:00:00.000 +0200,Mostly Cloudy,rain,17.2,17.2,0.38,15.3111,158,11.2056,0,1012.88,Mostly cloudy throughout the day.
2012-01-29 13:00:00.000 +0100,Partly Cloudy,rain,0.888888889,-1.794444444,0.63,8.3881,130,11.0768,0,1032.01,Mostly cloudy until evening.
2015-07-05 11:00:00.000 +0200,Partly Cloudy,rain,30.28333333,29.51666667,0.36,8.9677,349,15.5526,0,1018.57,Partly cloudy until evening.
2011-05-14 11:00:00.000 +0200,Partly Cloudy,rain,21.96666667,21.96666667,0.43,5.1681,169,10.3523,0,1019.09,Partly cloudy starting overnight.
2014-07-27 01:00:00.000 +0200,Partly Cloudy,rain,22.36666667,22.36666667,0.72,11.27,110,16.1,0,1012.12,Mostly cloudy throughout the day.
2015-08-29 23:00:00.000 +0200,Partly Cloudy,rain,21.9,21.9,0.8,2.8497,73,15.5204,0,1021.68,Partly cloudy throughout the day.
2014-09-27 11:00:00.000 +0200,Partly Cloudy,rain,17.04444444,17.04444444,0.52,13.6367,350,15.5526,0,1025.04,Partly cloudy until night.
2012-11-02 02:00:00.000 +0100,Partly Cloudy,rain,8.333333333,5.655555556,1,16.7601,189,4.2987,0,1003.92,Foggy in the morning.
2009-06-02 13:00:00.000 +0200,Overcast,rain,17.77777778,17.77777778,0.7,11.27,0,11.27,0,1010.1,Foggy in the morning.
2012-01-16 11:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-4.038888889,0.63,8.05,330,11.27,0,1024.9,Mostly cloudy throughout the day.
2012-01-04 20:00:00.000 +0100,Overcast,rain,6.111111111,4.072222222,0.86,9.66,280,9.982,0,1017.9,Foggy until morning.
2014-08-06 05:00:00.000 +0200,Overcast,rain,19.06111111,19.06111111,0.89,12.1716,323,11.4149,0,1010.37,Mostly cloudy until night.
2010-07-24 08:00:00.000 +0200,Partly Cloudy,rain,22.77222222,22.77222222,0.83,15.5526,331,9.6761,0,1007.77,Partly cloudy throughout the day.
2007-03-14 20:00:00.000 +0100,Clear,rain,8.283333333,8.283333333,0.74,0.8694,284,9.982,0,1025.37,Foggy in the morning.
2013-09-06 21:00:00.000 +0200,Clear,rain,15.97222222,15.97222222,0.53,3.22,80,16.1,0,1017.21,Partly cloudy starting in the morning continuing until evening.
2008-01-15 18:00:00.000 +0100,Foggy,rain,0.116666667,-2.55,0.92,7.889,206,0.161,0,1022.72,Foggy starting in the afternoon continuing until night.
2011-02-15 02:00:00.000 +0100,Mostly Cloudy,snow,-1.161111111,-5.605555556,0.69,13.8943,22,14.9086,0,1015.35,Mostly cloudy throughout the day.
2015-09-20 02:00:00.000 +0200,Overcast,rain,18.35,18.35,0.93,16.2771,339,9.9015,0,1012.66,Mostly cloudy throughout the day.
2011-12-01 16:00:00.000 +0100,Foggy,snow,-2.044444444,-5.377777778,0.97,8.7906,109,1.1592,0,1030.16,Foggy starting in the afternoon.
2007-06-29 07:00:00.000 +0200,Mostly Cloudy,rain,14.91666667,14.91666667,0.68,5.1198,279,9.982,0,1018.18,Partly cloudy throughout the day.
2006-03-27 15:00:00.000 +0200,Mostly Cloudy,rain,21.18333333,21.18333333,0.48,20.3504,192,9.982,0,1013.52,Partly cloudy starting in the morning.
2008-05-17 22:00:00.000 +0200,Mostly Cloudy,rain,18.84444444,18.84444444,0.68,6.5527,163,14.9086,0,1010.42,Mostly cloudy throughout the day.
2015-07-07 08:00:00.000 +0200,Clear,rain,27.43333333,28.35555556,0.57,7.6475,244,15.5526,0,1016.72,Partly cloudy starting in the afternoon continuing until night.
2016-09-25 07:00:00.000 +0200,Mostly Cloudy,rain,8.838888889,8.838888889,1,4.5402,349,6.1985,0,1022.88,Mostly cloudy until night.
2015-12-15 06:00:00.000 +0100,Foggy,snow,-1.088888889,-4.061111111,0.92,8.1949,81,1.9642,0,1029.91,Foggy starting in the morning continuing until night.
2008-06-06 21:00:00.000 +0200,Overcast,rain,17.17222222,17.17222222,0.87,5.2164,96,7.9695,0,1010.33,Mostly cloudy throughout the day.
2013-12-31 22:00:00.000 +0100,Partly Cloudy,rain,0.705555556,-2.688888889,0.9,10.9641,119,9.3219,0,1025.24,Foggy until morning.
2008-03-02 20:00:00.000 +0100,Breezy and Mostly Cloudy,rain,12.69444444,12.69444444,0.59,38.801,329,10.0464,0,1003.82,Mostly cloudy until night and breezy in the evening.
2011-03-22 06:00:00.000 +0100,Partly Cloudy,snow,-0.177777778,-0.177777778,1,3.1717,328,5.0393,0,1035.72,Partly cloudy until night.
2012-05-09 11:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.6,1.6583,169,11.4471,0,1021.36,Partly cloudy until evening.
2015-05-09 08:00:00.000 +0200,Mostly Cloudy,rain,16.92222222,16.92222222,0.52,7.8246,3,15.5526,0,1016.94,Mostly cloudy throughout the day.
2007-06-13 17:00:00.000 +0200,Partly Cloudy,rain,28.99444444,28.30555556,0.36,4.6368,207,10.4006,0,1008.08,Partly cloudy starting in the morning continuing until night.
2014-01-25 03:00:00.000 +0100,Foggy,snow,-3.311111111,-10.13333333,0.92,24.9228,11,2.5921,0,1009.51,Foggy until afternoon.
2011-09-01 08:00:00.000 +0200,Partly Cloudy,rain,20.49444444,20.49444444,0.62,1.3846,175,9.982,0,1014.89,Partly cloudy starting overnight continuing until night.
2012-12-09 16:00:00.000 +0100,Partly Cloudy,snow,-3.683333333,-7.722222222,0.68,10.0947,302,9.982,0,1014.64,Breezy and foggy until morning.
2012-07-03 18:00:00.000 +0200,Partly Cloudy,rain,33.98333333,33.15,0.29,14.5061,140,9.982,0,1012.08,Partly cloudy starting in the afternoon.
2009-01-19 11:00:00.000 +0100,Mostly Cloudy,rain,5,2.75,0.7,9.66,290,9.982,0,1015.2,Mostly cloudy throughout the day.
2006-10-28 12:00:00.000 +0200,Partly Cloudy,rain,22.08333333,22.08333333,0.54,16.0678,319,11.2056,0,1024.46,Partly cloudy starting in the morning continuing until evening.
2014-05-24 18:00:00.000 +0200,Mostly Cloudy,rain,25.8,25.8,0.51,14.0231,310,9.982,0,1012.05,Mostly cloudy throughout the day.
2014-10-09 14:00:00.000 +0200,Partly Cloudy,rain,23,23,0.52,16.7118,151,15.5526,0,1019.16,Partly cloudy until evening.
2006-12-23 23:00:00.000 +0100,Foggy,rain,1.694444444,-0.222222222,0.94,6.44,320,1.932,0,1041.21,Foggy starting in the morning continuing until evening.
2013-10-20 16:00:00.000 +0200,Partly Cloudy,rain,21.17777778,21.17777778,0.42,14.2324,182,16.1,0,1021.94,Partly cloudy throughout the day.
2008-02-15 21:00:00.000 +0100,Mostly Cloudy,snow,-2.172222222,-4.8,0.64,6.7298,337,15.8263,0,1032.97,Mostly cloudy throughout the day.
2006-12-22 08:00:00.000 +0100,Mostly Cloudy,rain,1.138888889,1.138888889,0.99,3.3488,352,3.5581,0,1041.55,Mostly cloudy until evening.
2015-10-29 00:00:00.000 +0100,Mostly Cloudy,rain,6.205555556,5.005555556,0.83,6.3756,109,7.8729,0,1020.07,Mostly cloudy throughout the day.
2009-02-14 10:00:00.000 +0100,Mostly Cloudy,snow,-0.066666667,-3.677777778,0.82,11.1895,302,9.982,0,1011.39,Mostly cloudy throughout the day.
2006-04-06 15:00:00.000 +0200,Overcast,rain,7.061111111,4.15,0.86,16.1161,10,7.9695,0,1011.14,Overcast throughout the day.
2016-06-17 21:00:00.000 +0200,Mostly Cloudy,rain,22.15,22.15,0.55,9.5634,262,16.1,0,1013.02,Mostly cloudy throughout the day.
2015-06-19 17:00:00.000 +0200,Mostly Cloudy,rain,20.23333333,20.23333333,0.62,19.8513,311,10.3523,0,1010.47,Mostly cloudy throughout the day.
2009-09-16 04:00:00.000 +0200,Mostly Cloudy,rain,16.66666667,16.66666667,0.75,6.44,160,16.1,0,1017.7,Partly cloudy throughout the day.
2006-10-17 14:00:00.000 +0200,Clear,rain,12.90555556,12.90555556,0.38,1.6261,2,10.3523,0,1025.52,Partly cloudy in the morning.
2008-02-14 19:00:00.000 +0100,Mostly Cloudy,rain,2.272222222,0.972222222,0.73,5.0715,272,5.7316,0,1032.01,Foggy in the morning.
2014-05-20 02:00:00.000 +0200,Partly Cloudy,rain,11.7,11.7,0.93,2.8336,59,14.3612,0,1017.17,Partly cloudy starting overnight.
2016-12-26 02:00:00.000 +0100,Mostly Cloudy,snow,-1.244444444,-4.522222222,0.95,9.1126,216,7.9695,0,1020.33,Mostly cloudy throughout the day.
2009-12-25 08:00:00.000 +0100,Breezy and Overcast,rain,12.22222222,12.22222222,0.8,28.98,160,11.27,0,0,Mostly cloudy throughout the day and breezy starting overnight continuing until morning.
2016-01-06 17:00:00.000 +0100,Foggy,snow,-0.094444444,-4.322222222,0.93,14.007,21,1.449,0,1001.66,Foggy starting in the afternoon.
2016-03-26 08:00:00.000 +0100,Overcast,rain,8.777777778,8.777777778,0.64,3.5259,234,11.9784,0,1017.53,Mostly cloudy throughout the day.
2012-07-03 21:00:00.000 +0200,Partly Cloudy,rain,26.21111111,26.21111111,0.49,7.7602,189,9.982,0,1012.4,Partly cloudy starting in the afternoon.
2015-07-20 19:00:00.000 +0200,Partly Cloudy,rain,30.02222222,29.2,0.35,17.2914,312,16.1,0,1012.52,Partly cloudy until evening.
2006-03-28 03:00:00.000 +0200,Partly Cloudy,rain,9.605555556,7.566666667,0.85,14.007,211,15.8263,0,1011.38,Mostly cloudy starting overnight and breezy in the afternoon.
2016-03-07 11:00:00.000 +0100,Mostly Cloudy,rain,10.97222222,10.97222222,0.78,20.4953,160,9.982,0,1001.81,Mostly cloudy throughout the day.
2010-09-24 13:00:00.000 +0200,Mostly Cloudy,rain,23.83888889,23.83888889,0.42,22.0087,140,9.982,0,1012.71,Partly cloudy starting in the morning.
2011-09-07 21:00:00.000 +0200,Mostly Cloudy,rain,16.18333333,16.18333333,0.86,3.22,320,9.982,0,1012.77,Mostly cloudy starting in the morning.
2011-06-10 12:00:00.000 +0200,Mostly Cloudy,rain,17.47222222,17.47222222,0.74,13.1054,301,11.27,0,1011.27,Mostly cloudy throughout the day.
2012-04-11 10:00:00.000 +0200,Mostly Cloudy,rain,12.77777778,12.77777778,0.49,14.49,200,9.982,0,1005.7,Mostly cloudy until night.
2011-07-18 15:00:00.000 +0200,Partly Cloudy,rain,32.10555556,32.72777778,0.42,9.4668,213,11.2056,0,1005.55,Partly cloudy starting in the morning.
2006-07-31 09:00:00.000 +0200,Partly Cloudy,rain,26.16111111,26.16111111,0.68,3.3488,271,9.982,0,1013.68,Mostly cloudy starting in the morning.
2013-12-14 12:00:00.000 +0100,Overcast,snow,-1.088888889,-2.794444444,0.89,4.9749,317,3.6064,0,1030.51,Overcast throughout the day.
2008-07-21 13:00:00.000 +0200,Partly Cloudy,rain,23.88888889,23.88888889,0.49,20.9461,319,11.27,0,1014.74,Partly cloudy throughout the day.
2014-06-20 18:00:00.000 +0200,Mostly Cloudy,rain,22.22222222,22.22222222,0.35,25.5024,301,16.1,0,1008.67,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2009-02-21 11:00:00.000 +0100,Mostly Cloudy,rain,1.111111111,-1.427777778,0.78,8.05,10,6.118,0,1026.6,Mostly cloudy throughout the day.
2014-04-06 05:00:00.000 +0200,Overcast,rain,8.222222222,6.438888889,0.82,10.4489,179,14.9569,0,1016.39,Mostly cloudy throughout the day.
2015-04-04 00:00:00.000 +0200,Clear,rain,0.833333333,-2.555555556,0.73,11.0446,251,16.1,0,1017.42,Mostly cloudy starting overnight.
2014-09-07 11:00:00.000 +0200,Overcast,rain,19.99444444,19.99444444,0.83,8.4847,353,10.2235,0,1015.11,Overcast throughout the day.
2016-05-19 23:00:00.000 +0200,Overcast,rain,12.90555556,12.90555556,0.88,6.0375,63,15.1823,0,1013.15,Mostly cloudy throughout the day.
2006-08-30 09:00:00.000 +0200,Overcast,rain,12.25,12.25,0.93,15.8907,308,11.2056,0,0,Mostly cloudy until evening.
2011-04-08 15:00:00.000 +0200,Breezy and Overcast,rain,17.19444444,17.19444444,0.29,38.1087,310,9.982,0,1013.62,Mostly cloudy until night and breezy starting in the morning continuing until evening.
2014-12-11 21:00:00.000 +0100,Mostly Cloudy,rain,0.627777778,0.627777778,0.91,3.3971,203,6.2951,0,1020.59,Mostly cloudy throughout the day.
2008-05-01 14:00:00.000 +0200,Partly Cloudy,rain,22.03333333,22.03333333,0.39,14.4578,224,10.3523,0,1013.58,Partly cloudy throughout the day.
2012-07-03 22:00:00.000 +0200,Partly Cloudy,rain,26.05,26.05,0.52,6.1019,169,15.8263,0,1013.05,Partly cloudy starting in the afternoon.
2008-01-26 14:00:00.000 +0100,Partly Cloudy,rain,8.838888889,5.744444444,0.46,21.896,298,9.982,0,1032.61,Partly cloudy starting overnight continuing until night.
2013-07-10 12:00:00.000 +0200,Partly Cloudy,rain,28.95555556,28.51111111,0.39,4.508,141,9.982,0,1013.52,Partly cloudy until night.
2008-08-22 23:00:00.000 +0200,Clear,rain,25.03888889,25.03888889,0.43,13.3791,141,15.3111,0,1010.8,Partly cloudy starting in the afternoon continuing until evening.
2015-02-28 07:00:00.000 +0100,Overcast,rain,5.011111111,1.8,0.94,14.8764,341,3.7191,0,1016.53,Overcast throughout the day.
2007-09-12 13:00:00.000 +0200,Mostly Cloudy,rain,17.31111111,17.31111111,0.58,26.9836,301,11.27,0,1017.64,Partly cloudy starting in the morning continuing until night.
2011-06-22 06:00:00.000 +0200,Partly Cloudy,rain,17.13888889,17.13888889,0.81,7.5026,130,9.982,0,1019.55,Partly cloudy starting in the afternoon continuing until evening.
2011-04-01 13:00:00.000 +0200,Overcast,rain,16.20555556,16.20555556,0.61,4.991,213,9.982,0,1023.77,Mostly cloudy starting in the morning.
2009-07-19 01:00:00.000 +0200,Mostly Cloudy,rain,14.44444444,14.44444444,0.9,14.49,270,15.134,0,1011.6,Partly cloudy until evening.
2007-08-29 09:00:00.000 +0200,Mostly Cloudy,rain,16.08888889,16.08888889,0.68,12.4614,40,11.2056,0,1015.36,Mostly cloudy starting overnight.
2006-01-10 17:00:00.000 +0100,Clear,rain,0.05,-1.527777778,0.81,5.0232,272,8.1305,0,1032.23,Mostly cloudy until afternoon.
2013-11-27 09:00:00.000 +0100,Overcast,rain,0.072222222,-5.611111111,0.74,23.4738,29,7.4865,0,1025.58,Breezy overnight and overcast throughout the day.
2015-06-26 11:00:00.000 +0200,Mostly Cloudy,rain,17.45,17.45,0.69,19.7225,344,10.3523,0,1018.15,Mostly cloudy throughout the day.
2012-05-26 05:00:00.000 +0200,Partly Cloudy,rain,8.911111111,7.205555556,0.78,10.787,335,15.1501,0,1016.62,Partly cloudy throughout the day.
2014-11-28 08:00:00.000 +0100,Overcast,rain,2.15,-0.977777778,0.93,11.0768,99,3.8801,0,1019.91,Foggy starting in the afternoon continuing until night.
2015-11-19 17:00:00.000 +0100,Mostly Cloudy,rain,12.24444444,12.24444444,0.72,4.7495,154,9.0643,0,1018.02,Partly cloudy overnight.
2013-12-04 21:00:00.000 +0100,Foggy,snow,-3.311111111,-5.938888889,0.92,6.2951,231,2.9302,0,1024.21,Foggy until morning.
2016-09-27 14:00:00.000 +0200,Partly Cloudy,rain,21.97777778,21.97777778,0.36,6.2307,111,15.5526,0,1025.35,Partly cloudy until evening.
2011-09-30 12:00:00.000 +0200,Partly Cloudy,rain,23.86111111,23.86111111,0.41,13.5562,11,9.982,0,1027.1,Partly cloudy starting in the morning continuing until evening.
2010-03-15 16:00:00.000 +0100,Breezy and Partly Cloudy,rain,6.166666667,1.227777778,0.35,34.7438,304,10.3523,0,1018.35,Partly cloudy starting overnight and breezy starting in the morning continuing until afternoon.
2010-09-25 20:00:00.000 +0200,Mostly Cloudy,rain,17.7,17.7,0.9,17.3397,127,10.1913,0,1001.47,Mostly cloudy until night.
2007-07-13 00:00:00.000 +0200,Partly Cloudy,rain,12.82777778,12.82777778,0.74,11.27,280,15.8263,0,1018.63,Partly cloudy starting in the morning.
2007-10-11 08:00:00.000 +0200,Overcast,rain,12.01666667,12.01666667,0.83,2.4311,21,5.7477,0,1022.96,Overcast throughout the day.
2016-08-28 09:00:00.000 +0200,Clear,rain,23.79444444,23.79444444,0.62,3.1073,167,16.1,0,1020.41,Partly cloudy in the afternoon.
2006-04-22 17:00:00.000 +0200,Partly Cloudy,rain,20.08333333,20.08333333,0.58,7.4865,15,11.3988,0,1014.9,Foggy starting overnight continuing until morning.
2016-12-09 19:00:00.000 +0100,Mostly Cloudy,rain,2.255555556,-0.533333333,0.86,9.7244,166,8.2432,0,1019.34,Mostly cloudy throughout the day.
2009-02-21 05:00:00.000 +0100,Overcast,snow,-1.666666667,-4.105555556,0.92,6.44,130,8.05,0,1026.2,Mostly cloudy throughout the day.
2011-04-16 08:00:00.000 +0200,Mostly Cloudy,rain,9.561111111,7.261111111,0.64,16.0195,28,9.982,0,1019.56,Partly cloudy throughout the day.
2010-02-23 11:00:00.000 +0100,Partly Cloudy,rain,10.06666667,10.06666667,0.71,17.4363,150,9.982,0,1004.79,Mostly cloudy throughout the day.
2006-09-26 22:00:00.000 +0200,Clear,rain,17.68333333,17.68333333,0.64,6.2629,95,15.8263,0,1012.64,Partly cloudy starting in the morning continuing until evening.
2016-07-10 04:00:00.000 +0200,Partly Cloudy,rain,13.28888889,13.28888889,0.9,3.22,320,16.1,0,1017.94,Partly cloudy throughout the day.
2016-02-26 11:00:00.000 +0100,Overcast,rain,2.916666667,-0.877777778,0.94,15.4399,321,6.2951,0,1013.24,Foggy starting in the evening.
2016-05-26 20:00:00.000 +0200,Partly Cloudy,rain,21.37777778,21.37777778,0.6,5.3774,331,15.3111,0,1014.26,Partly cloudy throughout the day.
2014-06-17 20:00:00.000 +0200,Partly Cloudy,rain,17.95,17.95,0.71,3.2522,309,15.5526,0,1014.64,Mostly cloudy throughout the day.
2013-10-04 06:00:00.000 +0200,Clear,snow,-1.155555556,-4.105555556,0.88,8.0822,2,16.1,0,1033.14,Partly cloudy starting in the afternoon continuing until evening.
2008-10-26 19:00:00.000 +0100,Mostly Cloudy,rain,7.877777778,7.877777778,0.78,3.4132,30,8.3398,0,1027.34,Foggy in the morning.
2015-12-28 09:00:00.000 +0100,Foggy,snow,-2.15,-5.055555556,1,7.4543,203,0.161,0,1033.24,Foggy throughout the day.
2014-09-28 11:00:00.000 +0200,Partly Cloudy,rain,18.66666667,18.66666667,0.47,8.8067,24,15.5526,0,1029.32,Partly cloudy throughout the day.
2016-06-07 20:00:00.000 +0200,Partly Cloudy,rain,18.21666667,18.21666667,0.5,8.6618,31,15.5526,0,1020.73,Partly cloudy until night.
2009-07-04 16:00:00.000 +0200,Partly Cloudy,rain,27.22222222,27.91111111,0.54,11.27,0,11.27,0,1006.9,Partly cloudy until night.
2012-03-07 16:00:00.000 +0100,Clear,rain,3.888888889,3.888888889,0.28,4.83,120,10.3684,0,1028.53,Partly cloudy starting in the afternoon continuing until evening.
2014-03-25 23:00:00.000 +0100,Partly Cloudy,rain,3.061111111,1.472222222,0.79,6.1019,47,15.8263,0,1011.32,Partly cloudy throughout the day.
2012-04-16 05:00:00.000 +0200,Overcast,rain,10.13888889,10.13888889,0.88,7.0035,252,14.329,0,1002.09,Partly cloudy throughout the day.
2006-11-30 06:00:00.000 +0100,Foggy,rain,4.977777778,4.977777778,1,0.6279,223,2.9785,0,1036.1,Foggy starting overnight continuing until morning.
2009-11-21 05:00:00.000 +0100,Foggy,rain,5,5,0.93,3.22,140,0,0,1029.7,Foggy throughout the day.
2011-11-21 20:00:00.000 +0100,Overcast,snow,-1.111111111,-1.111111111,0.82,4.6368,112,6.0053,0,1027.66,Overcast throughout the day.
2013-09-06 18:00:00.000 +0200,Clear,rain,22.88333333,22.88333333,0.37,10.7387,1,16.1,0,1015.99,Partly cloudy starting in the morning continuing until evening.
2009-10-20 02:00:00.000 +0200,Mostly Cloudy,rain,3.333333333,1.672222222,0.96,6.44,150,6.118,0,1018.8,Foggy until morning.
